iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
190,7,1,14,1,8,10,7,6,2,3,176,0,-0.34,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,0,8,7,6,8,6,2,7,2,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,9,,8,7,9,3,7,5,,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,4,6,9,4,177,0,-0.03,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,1,6,7,7,8,8,3,7,5,1,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,0,5,,5,8,5,,4,5,1,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,8,6,3,5,178,0,0.01,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,1,7,5,7,7,5,,6,5,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,0,3,9,8,9,,9,5,5,2,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,9,6,4,6,179,1,0.22,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,1,7,6,7,7,7,7,7,7,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,10,8,10,9,9,5,9,5,2,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,2,6,7,7,180,0,0.13,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,0,8,7,7,8,7,6,7,7,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,7,5,7,7,,,6,4,2,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,5,6,10,8,181,1,-0.18,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,1,5,5,6,10,5,4,4,4,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,6,9,,9,,,7,6,2,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,6,6,1,9,182,0,0.01,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,0,7,8,9,9,9,8,8,6,2,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,7,5,7,7,,,6,4,2,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1,14,1,8,10,3,6,8,10,183,0,0.24,1,24,2,20,22.5,17.5,22.5,10,7.5,0,7,7,7,9,9,9,9,5,1,25,International Development,13,,,,2,1,1,Azerbaijan,370138,,2,7,3,Development work on field in the middle of nowhere,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,,15.56,20,20,20,13.33,11.11,9,7,8,9,8,7,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,,,,,,1,8,3,8,8,4,1,6,6,1,5,19.57,19.57,17.39,21.74,10.87,10.87,5,8,5,9,4,6,3,3,,,,,,,18.6,16.28,13.95,23.26,13.95,13.95,9,8,5,7,4,7,14.89,19.15,19.15,17.02,19.15,10.64,6,7,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8,1,16,1,8,10,1,10,2,1,174,0,0.32,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,1,5,6,5,7,7,6,6,8,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,8,7,6,6,8,5,6,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,10,10,1,2,175,0,0.65,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,1,7,8,8,8,8,8,8,8,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,9,8,7,8,8,5,7,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,7,10,8,3,176,1,0.32,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,1,8,6,7,8,7,6,5,5,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,1,7,8,7,7,8,7,6,7,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,4,10,5,4,177,0,0.14,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,1,7,7,7,6,8,7,7,6,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,7,7,6,6,6,5,6,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,8,10,9,5,178,0,0.51,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,1,8,7,7,7,7,,7,7,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,8,7,7,5,5,6,7,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,9,10,10,6,179,0,0.45,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,0,4,7,6,4,6,5,4,5,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,1,8,8,9,8,8,6,7,6,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,2,10,3,7,180,0,0.13,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,0,8,7,8,8,8,7,7,7,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,1,7,8,7,7,8,7,6,7,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,5,10,6,8,181,1,0.16,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,1,8,9,8,8,8,4,6,5,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,1,8,8,8,8,8,5,7,7,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,6,10,7,9,182,0,-0.12,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,1,9,9,9,9,9,8,9,6,,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,7,7,7,8,5,6,5,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
191,8,1,16,1,8,10,3,10,4,10,183,0,0.43,1,24,2,20,22.5,17.5,22.5,10,7.5,1,7,7,7,7,7,7,7,6,2,28,Business,8,,,,2,6,1,Connecticut,6878,,5,4,2,Private Equity,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,,20.45,20.45,20.45,18.18,18.18,2.27,8,7,6,5,4,5,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,,,,,,0,5,7,7,6,6,6,5,6,2,4,21.28,19.15,19.15,19.15,17.02,4.26,7,8,8,7,8,5,3,3,,,,,,,21.43,19.05,19.05,19.05,16.67,4.76,9,7,6,6,5,7,13.04,17.39,17.39,15.22,19.57,17.39,7,6,8,7,8,,,,,,0,0,0,,,20.93,20.93,18.6,18.6,16.28,4.65,,,,,,,9,7,6,7,3,5,7,8,9,8,9,,7,7,7,7,7,,,,,
192,9,1,18,1,8,10,1,9,3,1,174,0,-0.03,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,1,6,5,6,7,7,7,7,8,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,3,8,8,4,6,3,4,5,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,10,9,2,2,175,0,0.05,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,0,1,5,7,8,7,8,7,5,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,4,8,7,6,4,5,6,9,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,7,9,9,3,176,0,-0.47,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,1,8,7,9,6,7,7,7,4,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,7,8,9,3,9,3,5,2,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,4,9,6,4,177,0,0.07,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,1,7,7,8,8,8,7,7,6,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,6,8,6,7,9,4,6,8,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,8,9,10,5,178,0,-0.11,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,0,6,6,7,5,,,5,4,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,4,7,6,6,6,4,5,4,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,9,9,1,6,179,0,-0.02,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,0,6,6,6,6,5,4,4,5,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,1,7,7,8,8,6,4,7,9,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,2,9,4,7,180,1,0.02,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,1,9,8,8,9,8,9,8,7,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,1,7,7,8,8,6,4,7,7,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,5,9,7,8,181,0,-0.3,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,0,6,4,4,9,5,9,6,5,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,7,7,6,5,6,3,3,2,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,6,9,8,9,182,0,0.33,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,1,8,9,9,9,9,8,9,6,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,3,8,7,6,7,3,5,4,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
192,9,1,18,1,8,10,3,9,5,10,183,0,0.32,1,24,2,20,22.5,17.5,22.5,10,7.5,1,8,8,8,8,8,8,8,6,2,24,Business/Law,8,,,,2,2,7,"Los Angeles, CA",90210,97972,1,6,2,Investment Management,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,,19.57,19.57,15.22,17.39,15.22,13.04,9,6,5,8,4,6,14,18,14,20,18,16,7,10,9,9,10,,,,,,0,5,7,6,5,5,6,6,6,2,2,21.43,16.67,19.05,19.05,14.29,9.52,8,7,9,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,23.26,20.93,16.28,20.93,9.3,9.3,,,,,,,10,5,5,10,5,9,8,9,7,10,10,,8,8,9,9,12,,,,,
193,10,1,20,1,8,10,1,5,7,1,174,0,0.37,1,29,4,9.52,23.81,16.67,16.67,16.67,16.67,1,6,5,6,7,7,7,7,8,2,25,law,1,,,,4,2,2,new york city,11419,35960,1,6,2,lawyer,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,,20.93,16.28,23.26,16.28,11.63,11.63,10,5,5,7,5,3,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,7,,,,,,0,3,9,7,5,6,6,7,6,2,2,23.26,20.93,20.93,11.63,11.63,11.63,7,9,10,8,9,4,3,1,,,,,,,20.93,18.6,18.6,13.95,13.95,13.95,9,5,6,8,4,5,20.93,11.63,13.95,20.93,20.93,11.63,7,8,10,7,8,,,,,,0,0,0,,,18.6,20.93,18.6,13.95,13.95,13.95,,,,,,,10,6,6,8,5,5,8,6,5,9,6,,7,7,12,6,8,,,,,
193,10,1,20,1,8,10,10,5,6,2,175,1,0.39,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,4,6,7,6,7,7,4,7,1,25,law,1,,,,4,2,2,new york city,11419,35960,1,6,2,lawyer,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,,20.93,16.28,23.26,16.28,11.63,11.63,10,5,5,7,5,3,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,7,,,,,,1,5,8,8,6,8,9,8,8,1,2,23.26,20.93,20.93,11.63,11.63,11.63,7,9,10,8,9,4,3,1,,,,,,,20.93,18.6,18.6,13.95,13.95,13.95,9,5,6,8,4,5,20.93,11.63,13.95,20.93,20.93,11.63,7,8,10,7,8,,,,,,0,0,0,,,18.6,20.93,18.6,13.95,13.95,13.95,,,,,,,10,6,6,8,5,5,8,6,5,9,6,,7,7,12,6,8,,,,,
