"account_id";"district_id";"frequency";"date"
778;68;"POPLATEK MESICNE";961026
3811;1;"POPLATEK MESICNE";961026
1855;34;"POPLATEK MESICNE";961027
224;15;"POPLATEK MESICNE";961027
281;1;"POPLATEK MESICNE";961027
9201;69;"POPLATEK MESICNE";961028
888;54;"POPLATEK MESICNE";961028
4715;8;"POPLATEK MESICNE";961028
3956;6;"POPLATEK MESICNE";961028
4375;39;"POPLATEK MESICNE";961028
2418;64;"POPLATEK MESICNE";961029
806;13;"POPLATEK MESICNE";961029
65;36;"POPLATEK MESICNE";961029
2279;2;"POPLATEK TYDNE";961030
1478;5;"POPLATEK MESICNE";961030
3228;29;"POPLATEK MESICNE";961030
221;19;"POPLATEK MESICNE";961030
3022;64;"POPLATEK MESICNE";961030
122;31;"POPLATEK MESICNE";961030
6265;5;"POPLATEK MESICNE";961101
1683;77;"POPLATEK MESICNE";961101
6440;1;"POPLATEK MESICNE";961101
926;36;"POPLATEK MESICNE";961101
2685;67;"POPLATEK MESICNE";961101
3557;72;"POPLATEK MESICNE";961102
1663;55;"POPLATEK MESICNE";961102
255;68;"POPLATEK MESICNE";961103
2193;44;"POPLATEK MESICNE";961103
9455;73;"POPLATEK MESICNE";961103
2130;46;"POPLATEK MESICNE";961104
714;23;"POPLATEK MESICNE";961104
3615;46;"POPLATEK MESICNE";961105
1324;42;"POPLATEK MESICNE";961105
431;18;"POPLATEK MESICNE";961105
11328;54;"POPLATEK MESICNE";961105
3626;51;"POPLATEK MESICNE";961105
1899;26;"POPLATEK MESICNE";961105
91;17;"POPLATEK MESICNE";961106
4753;1;"POPLATEK MESICNE";961107
9528;19;"POPLATEK MESICNE";961107
9333;36;"POPLATEK MESICNE";961108
2107;70;"POPLATEK MESICNE";961109
3224;55;"POPLATEK MESICNE";961110
829;59;"POPLATEK MESICNE";961110
511;14;"POPLATEK MESICNE";961110
3560;57;"POPLATEK MESICNE";961110
1555;34;"POPLATEK MESICNE";961110
2160;72;"POPLATEK MESICNE";961110
4383;73;"POPLATEK MESICNE";961110
2517;55;"POPLATEK PO OBRATU";961110
3819;69;"POPLATEK MESICNE";961111
6157;34;"POPLATEK MESICNE";961111
1326;52;"POPLATEK MESICNE";961111
4286;43;"POPLATEK MESICNE";961111
3498;31;"POPLATEK MESICNE";961112
2258;3;"POPLATEK MESICNE";961112
3177;74;"POPLATEK MESICNE";961112
1638;6;"POPLATEK TYDNE";961112
3589;5;"POPLATEK MESICNE";961113
2967;38;"POPLATEK MESICNE";961113
3437;1;"POPLATEK MESICNE";961113
4102;60;"POPLATEK MESICNE";961113
2032;36;"POPLATEK MESICNE";961114
570;3;"POPLATEK MESICNE";961114
993;6;"POPLATEK MESICNE";961114
3884;1;"POPLATEK MESICNE";961114
3765;32;"POPLATEK MESICNE";961114
2385;60;"POPLATEK MESICNE";961115
63;22;"POPLATEK MESICNE";961116
1991;1;"POPLATEK MESICNE";961116
3291;45;"POPLATEK MESICNE";961116
3376;58;"POPLATEK MESICNE";961117
1260;5;"POPLATEK MESICNE";961117
1021;42;"POPLATEK MESICNE";961117
48;21;"POPLATEK MESICNE";961117
4069;38;"POPLATEK MESICNE";961117
3564;14;"POPLATEK MESICNE";961117
1320;58;"POPLATEK MESICNE";961118
530;54;"POPLATEK MESICNE";961119
508;74;"POPLATEK MESICNE";961119
341;28;"POPLATEK MESICNE";961119
3256;40;"POPLATEK MESICNE";961119
4033;57;"POPLATEK MESICNE";961119
5878;76;"POPLATEK MESICNE";961119
77;63;"POPLATEK MESICNE";961119
1546;15;"POPLATEK MESICNE";961120
2826;35;"POPLATEK MESICNE";961120
797;57;"POPLATEK MESICNE";961120
513;58;"POPLATEK MESICNE";961121
1549;21;"POPLATEK MESICNE";961121
3093;16;"POPLATEK MESICNE";961121
10905;32;"POPLATEK MESICNE";961121
2234;3;"POPLATEK MESICNE";961121
2285;36;"POPLATEK MESICNE";961121
3809;1;"POPLATEK MESICNE";961121
3517;26;"POPLATEK MESICNE";961122
2264;41;"POPLATEK MESICNE";961122
8688;66;"POPLATEK MESICNE";961122
546;8;"POPLATEK MESICNE";961123
3862;1;"POPLATEK MESICNE";961123
2898;54;"POPLATEK MESICNE";961123
3282;1;"POPLATEK MESICNE";961124
330;42;"POPLATEK MESICNE";961124
1242;74;"POPLATEK PO OBRATU";961124
1393;1;"POPLATEK MESICNE";961124
2303;41;"POPLATEK MESICNE";961124
3708;64;"POPLATEK MESICNE";961124
209;37;"POPLATEK MESICNE";961124
8094;67;"POPLATEK MESICNE";961124
2601;70;"POPLATEK MESICNE";961124
7;60;"POPLATEK MESICNE";961124
1347;8;"POPLATEK MESICNE";961124
8523;54;"POPLATEK MESICNE";961125
2398;70;"POPLATEK MESICNE";961125
1712;44;"POPLATEK MESICNE";961125
1943;9;"POPLATEK MESICNE";961126
2090;40;"POPLATEK MESICNE";961126
2636;18;"POPLATEK MESICNE";961126
14;47;"POPLATEK MESICNE";961127
549;5;"POPLATEK MESICNE";961127
143;21;"POPLATEK MESICNE";961127
79;3;"POPLATEK MESICNE";961129
3799;74;"POPLATEK MESICNE";961129
1460;54;"POPLATEK MESICNE";961129
7745;2;"POPLATEK MESICNE";961129
1435;1;"POPLATEK MESICNE";961201
3507;9;"POPLATEK MESICNE";961201
712;72;"POPLATEK MESICNE";961201
10280;69;"POPLATEK MESICNE";961201
1754;52;"POPLATEK MESICNE";961201
805;10;"POPLATEK MESICNE";961202
3377;74;"POPLATEK MESICNE";961202
1296;50;"POPLATEK MESICNE";961202
2916;6;"POPLATEK MESICNE";961203
3018;34;"POPLATEK MESICNE";961203
249;28;"POPLATEK MESICNE";961203
3602;18;"POPLATEK MESICNE";961203
3856;45;"POPLATEK MESICNE";961203
2544;38;"POPLATEK MESICNE";961204
599;54;"POPLATEK MESICNE";961204
2590;47;"POPLATEK MESICNE";961204
2589;10;"POPLATEK MESICNE";961204
2545;1;"POPLATEK MESICNE";961204
1735;42;"POPLATEK MESICNE";961204
3312;30;"POPLATEK MESICNE";961204
2060;13;"POPLATEK MESICNE";961205
2115;8;"POPLATEK MESICNE";961205
24;74;"POPLATEK MESICNE";961205
1083;45;"POPLATEK MESICNE";961206
2286;70;"POPLATEK MESICNE";961206
7176;1;"POPLATEK MESICNE";961207
8225;50;"POPLATEK MESICNE";961207
664;1;"POPLATEK MESICNE";961208
5133;68;"POPLATEK TYDNE";961208
880;26;"POPLATEK MESICNE";961208
1482;38;"POPLATEK MESICNE";961208
3290;19;"POPLATEK MESICNE";961209
2963;31;"POPLATEK MESICNE";961209
1361;46;"POPLATEK MESICNE";961209
3430;9;"POPLATEK MESICNE";961210
11096;28;"POPLATEK MESICNE";961210
3090;1;"POPLATEK MESICNE";961210
5817;77;"POPLATEK PO OBRATU";961210
1587;1;"POPLATEK MESICNE";961211
905;35;"POPLATEK MESICNE";961211
980;1;"POPLATEK MESICNE";961211
1218;1;"POPLATEK MESICNE";961212
561;11;"POPLATEK MESICNE";961212
4631;77;"POPLATEK PO OBRATU";961212
1055;29;"POPLATEK MESICNE";961212
9153;9;"POPLATEK MESICNE";961212
1368;22;"POPLATEK MESICNE";961212
3452;63;"POPLATEK MESICNE";961213
3450;1;"POPLATEK MESICNE";961213
1557;66;"POPLATEK MESICNE";961213
1316;42;"POPLATEK MESICNE";961213
3893;42;"POPLATEK MESICNE";961213
2873;70;"POPLATEK MESICNE";961213
3962;54;"POPLATEK MESICNE";961213
2376;71;"POPLATEK MESICNE";961214
2995;51;"POPLATEK MESICNE";961214
3984;51;"POPLATEK MESICNE";961214
659;63;"POPLATEK MESICNE";961214
3137;39;"POPLATEK MESICNE";961215
505;64;"POPLATEK MESICNE";961216
1817;10;"POPLATEK MESICNE";961216
3125;37;"POPLATEK MESICNE";961216
2734;53;"POPLATEK MESICNE";961216
2386;12;"POPLATEK MESICNE";961217
3411;19;"POPLATEK MESICNE";961217
4794;72;"POPLATEK MESICNE";961218
2827;70;"POPLATEK MESICNE";961218
3024;1;"POPLATEK MESICNE";961218
1618;6;"POPLATEK MESICNE";961218
6510;74;"POPLATEK MESICNE";961218
7465;1;"POPLATEK TYDNE";961219
1362;1;"POPLATEK MESICNE";961219
3182;6;"POPLATEK MESICNE";961220
765;12;"POPLATEK MESICNE";961220
3412;31;"POPLATEK MESICNE";961220
2610;54;"POPLATEK MESICNE";961220
4454;63;"POPLATEK MESICNE";961221
595;20;"POPLATEK MESICNE";961221
1391;15;"POPLATEK MESICNE";961221
3438;35;"POPLATEK MESICNE";961221
1553;59;"POPLATEK MESICNE";961221
10645;2;"POPLATEK MESICNE";961221
2531;51;"POPLATEK MESICNE";961221
1081;64;"POPLATEK MESICNE";961221
2441;47;"POPLATEK MESICNE";961222
193;69;"POPLATEK MESICNE";961222
3390;12;"POPLATEK TYDNE";961222
3393;4;"POPLATEK MESICNE";961222
440;29;"POPLATEK MESICNE";961222
2356;34;"POPLATEK TYDNE";961223
333;73;"POPLATEK MESICNE";961223
1884;54;"POPLATEK MESICNE";961224
434;1;"POPLATEK MESICNE";961224
2875;19;"POPLATEK MESICNE";961224
2532;38;"POPLATEK MESICNE";961224
3029;42;"POPLATEK MESICNE";961224
2699;73;"POPLATEK MESICNE";961225
935;23;"POPLATEK MESICNE";961225
2777;62;"POPLATEK MESICNE";961225
1659;46;"POPLATEK MESICNE";961225
252;19;"POPLATEK MESICNE";961226
7045;51;"POPLATEK MESICNE";961226
3941;7;"POPLATEK MESICNE";961226
2761;1;"POPLATEK MESICNE";961226
7966;54;"POPLATEK MESICNE";961227
2408;26;"POPLATEK MESICNE";961227
592;23;"POPLATEK MESICNE";961227
1195;42;"POPLATEK MESICNE";961227
2261;1;"POPLATEK TYDNE";961227
8341;64;"POPLATEK MESICNE";961227
6706;38;"POPLATEK MESICNE";961228
2507;62;"POPLATEK MESICNE";961228
3387;25;"POPLATEK TYDNE";961228
3991;1;"POPLATEK MESICNE";961228
1056;1;"POPLATEK TYDNE";961228
2852;70;"POPLATEK MESICNE";961229
3043;1;"POPLATEK MESICNE";961229
10404;1;"POPLATEK MESICNE";961230
528;17;"POPLATEK MESICNE";961230
9424;54;"POPLATEK MESICNE";961230
3190;1;"POPLATEK MESICNE";961230
1390;69;"POPLATEK MESICNE";961230
1988;72;"POPLATEK MESICNE";961230
2362;16;"POPLATEK MESICNE";961230
2064;54;"POPLATEK MESICNE";961230
2689;70;"POPLATEK MESICNE";970101
9730;54;"POPLATEK MESICNE";970101
1387;67;"POPLATEK MESICNE";970101
2637;70;"POPLATEK MESICNE";970101
1221;45;"POPLATEK MESICNE";970102
1860;70;"POPLATEK MESICNE";970102
3540;18;"POPLATEK MESICNE";970103
263;64;"POPLATEK TYDNE";970103
4660;63;"POPLATEK MESICNE";970103
294;7;"POPLATEK MESICNE";970105
4354;38;"POPLATEK MESICNE";970108
3639;4;"POPLATEK MESICNE";970108
1677;69;"POPLATEK MESICNE";970108
2653;66;"POPLATEK MESICNE";970108
3870;38;"POPLATEK MESICNE";970108
17;1;"POPLATEK MESICNE";970108
537;34;"POPLATEK MESICNE";970108
10493;12;"POPLATEK MESICNE";970109
2964;72;"POPLATEK MESICNE";970109
752;23;"POPLATEK MESICNE";970110
6064;49;"POPLATEK MESICNE";970111
2981;46;"POPLATEK MESICNE";970111
3527;44;"POPLATEK MESICNE";970111
3005;42;"POPLATEK PO OBRATU";970111
11244;33;"POPLATEK MESICNE";970112
3470;8;"POPLATEK MESICNE";970112
3110;48;"POPLATEK MESICNE";970112
2300;36;"POPLATEK MESICNE";970113
10148;34;"POPLATEK MESICNE";970113
1707;75;"POPLATEK MESICNE";970113
512;68;"POPLATEK MESICNE";970114
9031;47;"POPLATEK MESICNE";970115
3375;9;"POPLATEK MESICNE";970115
2571;61;"POPLATEK MESICNE";970115
3304;36;"POPLATEK MESICNE";970116
3908;13;"POPLATEK MESICNE";970116
9549;4;"POPLATEK MESICNE";970117
4534;63;"POPLATEK MESICNE";970118
872;27;"POPLATEK MESICNE";970118
2854;1;"POPLATEK MESICNE";970118
2696;1;"POPLATEK MESICNE";970119
1214;39;"POPLATEK MESICNE";970119
1262;29;"POPLATEK MESICNE";970119
8320;51;"POPLATEK MESICNE";970119
3910;10;"POPLATEK MESICNE";970119
364;1;"POPLATEK MESICNE";970120
480;23;"POPLATEK MESICNE";970121
2535;61;"POPLATEK MESICNE";970121
9179;28;"POPLATEK MESICNE";970121
2299;1;"POPLATEK MESICNE";970121
6138;54;"POPLATEK MESICNE";970122
1840;21;"POPLATEK MESICNE";970122
3471;63;"POPLATEK MESICNE";970122
1651;34;"POPLATEK MESICNE";970123
320;47;"POPLATEK MESICNE";970123
3961;52;"POPLATEK MESICNE";970124
3379;63;"POPLATEK MESICNE";970124
4052;36;"POPLATEK TYDNE";970125
3964;25;"POPLATEK MESICNE";970125
3681;70;"POPLATEK MESICNE";970125
2229;1;"POPLATEK MESICNE";970127
8742;70;"POPLATEK MESICNE";970128
52;16;"POPLATEK MESICNE";970129
1853;7;"POPLATEK MESICNE";970129
3861;2;"POPLATEK MESICNE";970130
3067;46;"POPLATEK MESICNE";970130
3659;54;"POPLATEK MESICNE";970201
1356;39;"POPLATEK MESICNE";970201
1656;47;"POPLATEK MESICNE";970201
2103;48;"POPLATEK MESICNE";970201
1854;32;"POPLATEK MESICNE";970202
910;1;"POPLATEK MESICNE";970203
3794;20;"POPLATEK MESICNE";970203
3546;55;"POPLATEK MESICNE";970203
605;65;"POPLATEK MESICNE";970204
3990;77;"POPLATEK MESICNE";970204
2021;69;"POPLATEK MESICNE";970205
11231;1;"POPLATEK MESICNE";970205
4266;54;"POPLATEK MESICNE";970205
2455;30;"POPLATEK MESICNE";970206
3633;18;"POPLATEK MESICNE";970206
4026;58;"POPLATEK MESICNE";970206
3620;14;"POPLATEK MESICNE";970206
4550;56;"POPLATEK MESICNE";970206
1616;22;"POPLATEK MESICNE";970207
1498;62;"POPLATEK TYDNE";970207
598;1;"POPLATEK MESICNE";970208
2262;13;"POPLATEK MESICNE";970208
2126;1;"POPLATEK MESICNE";970209
1418;35;"POPLATEK MESICNE";970209
2537;27;"POPLATEK MESICNE";970209
159;70;"POPLATEK MESICNE";970211
11141;1;"POPLATEK TYDNE";970211
2477;11;"POPLATEK MESICNE";970211
1182;8;"POPLATEK MESICNE";970211
130;54;"POPLATEK MESICNE";970212
828;1;"POPLATEK MESICNE";970212
2042;31;"POPLATEK MESICNE";970212
4358;5;"POPLATEK MESICNE";970212
3565;30;"POPLATEK MESICNE";970212
796;1;"POPLATEK MESICNE";970213
2381;1;"POPLATEK MESICNE";970213
1430;26;"POPLATEK MESICNE";970213
2085;25;"POPLATEK MESICNE";970213
3059;1;"POPLATEK MESICNE";970215
3959;1;"POPLATEK TYDNE";970215
1068;52;"POPLATEK MESICNE";970215
10915;25;"POPLATEK TYDNE";970215
729;14;"POPLATEK MESICNE";970215
1141;28;"POPLATEK MESICNE";970216
1264;1;"POPLATEK MESICNE";970216
351;50;"POPLATEK MESICNE";970217
424;12;"POPLATEK MESICNE";970217
1037;1;"POPLATEK MESICNE";970218
2656;1;"POPLATEK MESICNE";970218
5445;72;"POPLATEK MESICNE";970219
3188;24;"POPLATEK MESICNE";970220
3236;52;"POPLATEK MESICNE";970220
2766;31;"POPLATEK MESICNE";970220
1447;65;"POPLATEK MESICNE";970220
3331;16;"POPLATEK MESICNE";970220
4268;77;"POPLATEK MESICNE";970220
1524;6;"POPLATEK MESICNE";970220
4746;54;"POPLATEK MESICNE";970221
3337;58;"POPLATEK PO OBRATU";970222
323;52;"POPLATEK MESICNE";970223
2016;1;"POPLATEK MESICNE";970223
226;70;"POPLATEK MESICNE";970223
5180;54;"POPLATEK MESICNE";970224
1619;38;"POPLATEK MESICNE";970224
2661;1;"POPLATEK MESICNE";970225
1818;54;"POPLATEK MESICNE";970225
2937;1;"POPLATEK MESICNE";970225
2194;54;"POPLATEK MESICNE";970225
1336;5;"POPLATEK MESICNE";970226
2325;55;"POPLATEK MESICNE";970226
292;49;"POPLATEK MESICNE";970226
2797;74;"POPLATEK MESICNE";970226
1736;74;"POPLATEK MESICNE";970226
2405;64;"POPLATEK MESICNE";970227
2415;16;"POPLATEK MESICNE";970227
3851;1;"POPLATEK MESICNE";970227
2782;1;"POPLATEK MESICNE";970227
195;70;"POPLATEK MESICNE";970227
2380;46;"POPLATEK MESICNE";970227
1928;70;"POPLATEK MESICNE";970302
3242;28;"POPLATEK MESICNE";970302
3541;70;"POPLATEK MESICNE";970302
3652;36;"POPLATEK MESICNE";970302
2024;20;"POPLATEK MESICNE";970302
919;62;"POPLATEK MESICNE";970303
1096;34;"POPLATEK MESICNE";970303
1215;65;"POPLATEK MESICNE";970304
6306;64;"POPLATEK MESICNE";970304
2089;29;"POPLATEK TYDNE";970305
850;25;"POPLATEK MESICNE";970307
1668;62;"POPLATEK MESICNE";970307
2224;46;"POPLATEK PO OBRATU";970308
3574;72;"POPLATEK MESICNE";970308
6061;1;"POPLATEK MESICNE";970308
2270;14;"POPLATEK MESICNE";970308
214;22;"POPLATEK MESICNE";970309
3031;51;"POPLATEK MESICNE";970310
1746;1;"POPLATEK MESICNE";970311
64;64;"POPLATEK MESICNE";970311
3842;1;"POPLATEK MESICNE";970312
3971;75;"POPLATEK MESICNE";970313
405;55;"POPLATEK MESICNE";970313
600;46;"POPLATEK MESICNE";970313
1740;57;"POPLATEK MESICNE";970313
2672;59;"POPLATEK MESICNE";970314
114;60;"POPLATEK MESICNE";970314
2760;10;"POPLATEK MESICNE";970314
2597;31;"POPLATEK MESICNE";970316
2908;61;"POPLATEK MESICNE";970316
191;41;"POPLATEK MESICNE";970317
2354;7;"POPLATEK MESICNE";970317
3782;9;"POPLATEK TYDNE";970317
3328;1;"POPLATEK MESICNE";970317
3083;66;"POPLATEK MESICNE";970318
1199;50;"POPLATEK MESICNE";970318
10652;1;"POPLATEK MESICNE";970318
2690;66;"POPLATEK MESICNE";970319
2495;70;"POPLATEK MESICNE";970319
8505;70;"POPLATEK MESICNE";970320
304;4;"POPLATEK MESICNE";970320
8926;1;"POPLATEK MESICNE";970321
578;28;"POPLATEK TYDNE";970321
1363;11;"POPLATEK MESICNE";970323
1165;44;"POPLATEK MESICNE";970323
85;68;"POPLATEK MESICNE";970323
749;38;"POPLATEK MESICNE";970323
8026;36;"POPLATEK MESICNE";970323
3332;17;"POPLATEK MESICNE";970325
3739;1;"POPLATEK MESICNE";970325
1907;1;"POPLATEK MESICNE";970325
1976;26;"POPLATEK MESICNE";970325
3658;24;"POPLATEK MESICNE";970325
3581;66;"POPLATEK MESICNE";970326
1466;69;"POPLATEK TYDNE";970326
3176;26;"POPLATEK MESICNE";970326
1459;12;"POPLATEK MESICNE";970326
1321;60;"POPLATEK MESICNE";970327
2966;33;"POPLATEK MESICNE";970327
157;11;"POPLATEK MESICNE";970328
2158;38;"POPLATEK MESICNE";970329
2843;30;"POPLATEK MESICNE";970329
3266;14;"POPLATEK MESICNE";970329
2048;76;"POPLATEK MESICNE";970330
442;54;"POPLATEK MESICNE";970330
3885;51;"POPLATEK MESICNE";970401
1863;62;"POPLATEK MESICNE";970401
9167;56;"POPLATEK MESICNE";970402
2874;32;"POPLATEK MESICNE";970402
3695;30;"POPLATEK MESICNE";970402
10068;1;"POPLATEK MESICNE";970402
2725;52;"POPLATEK MESICNE";970402
2899;40;"POPLATEK MESICNE";970403
144;10;"POPLATEK TYDNE";970403
1933;35;"POPLATEK MESICNE";970404
1034;73;"POPLATEK MESICNE";970404
49;1;"POPLATEK MESICNE";970406
1594;15;"POPLATEK MESICNE";970406
1138;41;"POPLATEK MESICNE";970407
3544;33;"POPLATEK MESICNE";970407
1636;53;"POPLATEK MESICNE";970408
10812;16;"POPLATEK MESICNE";970408
2165;51;"POPLATEK MESICNE";970408
3460;16;"POPLATEK MESICNE";970408
4208;1;"POPLATEK MESICNE";970408
2954;1;"POPLATEK MESICNE";970408
843;6;"POPLATEK MESICNE";970409
2901;1;"POPLATEK MESICNE";970409
1734;37;"POPLATEK MESICNE";970410
2466;39;"POPLATEK MESICNE";970411
476;69;"POPLATEK MESICNE";970411
1407;19;"POPLATEK PO OBRATU";970411
1598;15;"POPLATEK MESICNE";970412
2166;71;"POPLATEK MESICNE";970412
1259;72;"POPLATEK MESICNE";970412
927;69;"POPLATEK MESICNE";970412
2575;72;"POPLATEK MESICNE";970413
4467;17;"POPLATEK TYDNE";970413
1253;5;"POPLATEK MESICNE";970413
1281;8;"POPLATEK MESICNE";970414
1915;2;"POPLATEK MESICNE";970414
3716;1;"POPLATEK MESICNE";970414
1560;62;"POPLATEK MESICNE";970414
4725;73;"POPLATEK MESICNE";970414
1665;73;"POPLATEK MESICNE";970415
12;21;"POPLATEK MESICNE";970415
3398;43;"POPLATEK MESICNE";970415
4475;72;"POPLATEK MESICNE";970416
2586;57;"POPLATEK MESICNE";970416
189;76;"POPLATEK MESICNE";970416
3077;64;"POPLATEK MESICNE";970416
3634;21;"POPLATEK MESICNE";970416
3897;13;"POPLATEK MESICNE";970416
2055;37;"POPLATEK MESICNE";970417
3012;49;"POPLATEK MESICNE";970418
1035;73;"POPLATEK MESICNE";970418
1687;23;"POPLATEK MESICNE";970418
407;72;"POPLATEK TYDNE";970418
2744;70;"POPLATEK TYDNE";970419
3194;11;"POPLATEK MESICNE";970419
109;53;"POPLATEK MESICNE";970420
1198;70;"POPLATEK MESICNE";970420
3830;56;"POPLATEK MESICNE";970420
3692;70;"POPLATEK MESICNE";970421
3217;75;"POPLATEK PO OBRATU";970423
453;75;"POPLATEK MESICNE";970424
2539;24;"POPLATEK MESICNE";970424
794;63;"POPLATEK MESICNE";970424
636;75;"POPLATEK MESICNE";970424
309;14;"POPLATEK MESICNE";970425
873;73;"POPLATEK MESICNE";970426
589;1;"POPLATEK MESICNE";970426
9484;5;"POPLATEK MESICNE";970426
3052;44;"POPLATEK MESICNE";970426
10134;22;"POPLATEK MESICNE";970426
3846;61;"POPLATEK MESICNE";970427
912;65;"POPLATEK MESICNE";970427
2080;74;"POPLATEK MESICNE";970427
2857;19;"POPLATEK MESICNE";970428
647;1;"POPLATEK MESICNE";970428
2952;65;"POPLATEK MESICNE";970428
240;72;"POPLATEK MESICNE";970428
1693;1;"POPLATEK PO OBRATU";970429
2612;1;"POPLATEK MESICNE";970429
3104;1;"POPLATEK MESICNE";970429
1488;25;"POPLATEK MESICNE";970429
2451;54;"POPLATEK MESICNE";970429
10257;27;"POPLATEK MESICNE";970501
1024;19;"POPLATEK MESICNE";970502
2173;64;"POPLATEK MESICNE";970502
98;55;"POPLATEK MESICNE";970502
3119;33;"POPLATEK MESICNE";970502
1230;1;"POPLATEK MESICNE";970503
2594;19;"POPLATEK PO OBRATU";970503
3773;10;"POPLATEK MESICNE";970504
3635;10;"POPLATEK MESICNE";970504
293;1;"POPLATEK MESICNE";970504
1178;41;"POPLATEK MESICNE";970504
3988;23;"POPLATEK MESICNE";970504
2816;74;"POPLATEK MESICNE";970504
722;38;"POPLATEK PO OBRATU";970504
2184;6;"POPLATEK MESICNE";970507
10022;1;"POPLATEK MESICNE";970507
1385;53;"POPLATEK MESICNE";970508
3506;70;"POPLATEK MESICNE";970508
316;62;"POPLATEK MESICNE";970508
3711;3;"POPLATEK MESICNE";970508
1982;6;"POPLATEK MESICNE";970508
2071;35;"POPLATEK MESICNE";970508
2800;41;"POPLATEK MESICNE";970508
997;54;"POPLATEK MESICNE";970508
367;23;"POPLATEK MESICNE";970509
2141;21;"POPLATEK MESICNE";970509
2127;1;"POPLATEK MESICNE";970509
3214;67;"POPLATEK MESICNE";970510
250;56;"POPLATEK MESICNE";970510
3742;59;"POPLATEK MESICNE";970511
3577;74;"POPLATEK MESICNE";970511
2448;23;"POPLATEK MESICNE";970511
1130;1;"POPLATEK MESICNE";970511
2118;42;"POPLATEK MESICNE";970511
2005;16;"POPLATEK MESICNE";970511
475;3;"POPLATEK MESICNE";970511
6922;3;"POPLATEK TYDNE";970512
3122;74;"POPLATEK MESICNE";970512
282;69;"POPLATEK MESICNE";970512
3140;3;"POPLATEK MESICNE";970513
3790;1;"POPLATEK TYDNE";970513
5164;5;"POPLATEK MESICNE";970513
8149;64;"POPLATEK PO OBRATU";970514
2900;20;"POPLATEK MESICNE";970514
383;38;"POPLATEK MESICNE";970515
1953;9;"POPLATEK TYDNE";970515
3344;70;"POPLATEK MESICNE";970515
139;38;"POPLATEK TYDNE";970515
1808;28;"POPLATEK MESICNE";970516
3299;11;"POPLATEK TYDNE";970516
1697;63;"POPLATEK MESICNE";970517
2392;1;"POPLATEK MESICNE";970518
8713;53;"POPLATEK MESICNE";970518
3403;63;"POPLATEK MESICNE";970520
1424;32;"POPLATEK MESICNE";970520
2366;68;"POPLATEK MESICNE";970520
2668;21;"POPLATEK MESICNE";970520
2698;49;"POPLATEK MESICNE";970521
3872;25;"POPLATEK MESICNE";970521
10343;8;"POPLATEK MESICNE";970522
2743;51;"POPLATEK MESICNE";970522
834;3;"POPLATEK MESICNE";970523
1956;63;"POPLATEK MESICNE";970523
4729;66;"POPLATEK MESICNE";970523
760;1;"POPLATEK MESICNE";970524
2324;1;"POPLATEK MESICNE";970524
7559;56;"POPLATEK MESICNE";970524
9208;29;"POPLATEK MESICNE";970524
3163;41;"POPLATEK MESICNE";970524
3732;21;"POPLATEK MESICNE";970525
1710;74;"POPLATEK MESICNE";970525
868;1;"POPLATEK MESICNE";970526
534;1;"POPLATEK MESICNE";970526
3662;4;"POPLATEK MESICNE";970526
11053;46;"POPLATEK MESICNE";970527
3172;77;"POPLATEK MESICNE";970527
3905;54;"POPLATEK PO OBRATU";970528
464;43;"POPLATEK MESICNE";970528
1574;75;"POPLATEK MESICNE";970528
2891;42;"POPLATEK MESICNE";970528
2860;54;"POPLATEK TYDNE";970530
10679;1;"POPLATEK MESICNE";970530
5;15;"POPLATEK MESICNE";970530
4130;70;"POPLATEK MESICNE";970601
4527;9;"POPLATEK MESICNE";970601
3951;22;"POPLATEK MESICNE";970602
3700;1;"POPLATEK MESICNE";970603
2564;36;"POPLATEK MESICNE";970603
3202;8;"POPLATEK MESICNE";970604
879;9;"POPLATEK MESICNE";970604
2404;8;"POPLATEK MESICNE";970605
1537;54;"POPLATEK MESICNE";970606
3768;52;"POPLATEK MESICNE";970606
5944;27;"POPLATEK MESICNE";970606
9673;76;"POPLATEK MESICNE";970607
229;1;"POPLATEK MESICNE";970607
614;25;"POPLATEK MESICNE";970607
1724;48;"POPLATEK MESICNE";970607
1185;12;"POPLATEK MESICNE";970607
349;72;"POPLATEK MESICNE";970608
682;54;"POPLATEK MESICNE";970608
291;7;"POPLATEK MESICNE";970608
3211;72;"POPLATEK MESICNE";970609
3060;73;"POPLATEK MESICNE";970609
4471;4;"POPLATEK TYDNE";970609
2956;15;"POPLATEK MESICNE";970610
2019;64;"POPLATEK MESICNE";970611
1491;47;"POPLATEK MESICNE";970611
3496;42;"POPLATEK MESICNE";970611
1841;36;"POPLATEK MESICNE";970612
7180;7;"POPLATEK TYDNE";970612
5648;59;"POPLATEK MESICNE";970613
2509;43;"POPLATEK MESICNE";970613
2878;1;"POPLATEK MESICNE";970614
1015;1;"POPLATEK MESICNE";970614
1753;71;"POPLATEK MESICNE";970614
2372;1;"POPLATEK MESICNE";970615
6097;29;"POPLATEK MESICNE";970615
2720;2;"POPLATEK TYDNE";970616
2006;25;"POPLATEK MESICNE";970616
3953;1;"POPLATEK MESICNE";970616
2135;51;"POPLATEK MESICNE";970617
1551;72;"POPLATEK MESICNE";970618
1095;54;"POPLATEK MESICNE";970618
3703;74;"POPLATEK MESICNE";970618
3719;37;"POPLATEK MESICNE";970619
2057;1;"POPLATEK MESICNE";970620
2560;15;"POPLATEK MESICNE";970620
